Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
3997,9,7,2013,Rvienneau,,,,,15,I8,2,11,m,24,,,,,,,,,,,,,,,,,
3998,9,7,2013,Rvienneau,,,,,15,I8,2,11,f,37,,,,,,,,,,,,,,,,,
3999,9,7,2013,Rvienneau,,,,,15,I8,2,11,i,12,,,,,,,,,,,,,,,,,
4000,9,7,2013,Rvienneau,,,,,15,I8,2,12,m,26,,,,,,,,,,,,,,,,,
4001,9,7,2013,Rvienneau,,,,,15,I8,2,12,m,65,,,,,,,,,,,,,,,,,
4002,9,7,2013,Rvienneau,,,,,15,I8,2,12,i,18,,,,,,,,,,,,,,,,,
4003,9,7,2013,Rvienneau,,,,,15,I8,2,12,m,31,,,,,,,,,,,,,,,,,
4004,9,7,2013,Rvienneau,,,,,15,I8,2,13,f,28,,,,,,,,,,,,,,,,,
4005,9,7,2013,Rvienneau,,,,,15,I8,2,13,b,73,,,,,,,,,,,,,,,,,
4006,9,7,2013,Rvienneau,,,,,15,I8,2,13,f,81,,,,,,,,,,,,,,,,,
4007,9,7,2013,Rvienneau,,,,,15,I8,2,13,m,20,,,,,,,,,,,,,,,,,
4008,9,7,2013,Rvienneau,,,,,15,I8,2,13,f,30,,,,,,,,,,,,,,,,,
4009,9,7,2013,Rvienneau,,,,,15,I8,2,13,m,48,,,,,,,,,,,,,,,,,
4010,9,7,2013,Rvienneau,,,,,15,I8,2,14,m,33,,,,,,,,,,,,,,,,,
4011,9,7,2013,Rvienneau,,,,,15,I8,2,14,m,57,,,,,,,,,,,,,,,,,
4012,9,7,2013,Rvienneau,,,,,15,I8,2,14,f,38,,,,,,,,,,,,,,,,,
4013,9,7,2013,Rvienneau,,,,,15,I8,2,14,f,42,,,,,,,,,,,,,,,,,
4014,9,7,2013,Rvienneau,,,,,15,I8,2,14,m,20,,,,,,,,,,,,,,,,,
4015,9,7,2013,Rvienneau,,,,,15,I8,2,15,i,18,,,,,,,,,,,,,,,,,
4016,9,7,2013,Rvienneau,,,,,15,I8,2,15,m,40,,,,,,,,,,,,,,,,,
4017,9,7,2013,Rvienneau,,,,,15,I8,2,15,f,63,,,,,,,,,,,,,,,,,
4018,9,7,2013,Rvienneau,,,,,15,I8,2,15,i,18,,,,,,,,,,,,,,,,,
4019,9,7,2013,Rvienneau,,,,,15,I8,2,15,m,51,,,,,,,,,,,,,,,,,
4020,9,7,2013,Rvienneau,,,,,15,I8,2,15,i,12,,,,,,,,,,,,,,,,,
4021,9,7,2013,Rvienneau,,,,,15,I8,2,15,f,29,,,,,,,,,,,,,,,,,
4022,9,7,2013,Rvienneau,,,,,15,I8,2,16,m,89,,,,,,,,,,,,,,,,,
4023,9,7,2013,Rvienneau,,,,,15,I8,2,16,m,28,,,,,,,,,,,,,,,,,
4024,9,7,2013,Rvienneau,,,,,15,I8,2,16,f,57,,,,,,,,,,,,,,,,,
4025,9,7,2013,Rvienneau,,,,,15,I8,2,16,f,33,,,,,,,,,,,,,,,,,
4026,9,7,2013,Rvienneau,,,,,15,I8,2,16,f,27,,,,,,,,,,,,,,,,,
4027,9,7,2013,Rvienneau,,,,,15,I8,2,16,m,30,,,,,,,,,,,,,,,,,
4028,9,7,2013,Rvienneau,,,,,15,I8,2,16,f,28,,,,,,,,,,,,,,,,,
4029,9,7,2013,Rvienneau,,,,,15,I8,2,16,i,18,,,,,,,,,,,,,,,,,
4030,9,7,2013,Rvienneau,,,,,15,I8,2,16,m,52,,,,,,,,,,,,,,,,,
4031,9,7,2013,Rvienneau,,,,,15,I8,2,17,f,40,,,,,,,,,,,,,,,,,
4032,9,7,2013,Rvienneau,,,,,15,I8,2,17,m,35,,,,,,,,,,,,,,,,,
4033,9,7,2013,Rvienneau,,,,,15,I8,2,17,f,44,,,,,,,,,,,,,,,,,
4034,9,7,2013,Rvienneau,,,,,15,I8,2,18,f,30,,,,,,,,,,,,,,,,,
4035,9,7,2013,Rvienneau,,,,,15,I8,2,18,f,23,,,,,,,,,,,,,,,,,
4036,9,7,2013,Rvienneau,,,,,15,I8,2,18,m,39,,,,,,,,,,,,,,,,,
4037,9,7,2013,Rvienneau,,,,,15,I8,2,18,m,57,,,,,,,,,,,,,,,,,
4038,9,7,2013,Rvienneau,,,,,15,I8,2,19,m,53,,,,,,,,,,,,,,,,,
4039,9,7,2013,Rvienneau,,,,,15,I8,2,20,f,32,,,,,,,,,,,,,,,,,
4040,9,7,2013,Rvienneau,,,,,15,I8,2,20,f,35,,,,,,,,,,,,,,,,,
4041,9,7,2013,Rvienneau,,,,,15,I8,2,20,i,18,,,,,,,,,,,,,,,,,
4042,9,7,2013,Rvienneau,,,,,15,I8,2,20,i,16,,,,,,,,,,,,,,,,,
4043,9,7,2013,Rvienneau,,,,,15,I8,2,20,f,24,,,,,,,,,,,,,,,,,
4044,9,7,2013,Rvienneau,,,,,15,I8,2,20,f,20,,,,,,,,,,,,,,,,,
4045,9,7,2013,Rvienneau,,,,,15,I8,2,20,m,68,,,,,,,,,,,,,,,,,
4046,9,7,2013,Dgiard,,,,,17,I8,3,1,m,31,,,,,,,,,,,,,,,,,
4047,9,7,2013,Dgiard,,,,,17,I8,3,1,f,68,,,,,,,,,,,,,,,,,
4048,9,7,2013,Dgiard,,,,,17,I8,3,1,m,26,,,,,,,,,,,,,,,,,
4049,9,7,2013,Dgiard,,,,,17,I8,3,1,m,32,,,,,,,,,,,,,,,,,
4050,9,7,2013,Dgiard,,,,,17,I8,3,1,i,16,,,,,,,,,,,,,,,,,
4051,9,7,2013,Dgiard,,,,,17,I8,3,1,f,27,,,,,,,,,,,,,,,,,
4052,9,7,2013,Dgiard,,,,,17,I8,3,1,f,46,,,,,,,,,,,,,,,,,
4053,9,7,2013,Dgiard,,,,,17,I8,3,1,f,25,,,,,,,,,,,,,,,,,
4054,9,7,2013,Dgiard,,,,,17,I8,3,2,f,33,,,,,,,,,,,,,,,,,
4055,9,7,2013,Dgiard,,,,,17,I8,3,2,i,12,,,,,,,,,,,,,,,,,
4056,9,7,2013,Dgiard,,,,,17,I8,3,2,i,14,,,,,,,,,,,,,,,,,
4057,9,7,2013,Dgiard,,,,,17,I8,3,2,f,28,,,,,,,,,,,,,,,,,
4058,9,7,2013,Dgiard,,,,,17,I8,3,2,f,77,,,,,,,,,,,,,,,,,
4059,9,7,2013,Dgiard,,,,,17,I8,3,2,m,21,,,,,,,,,,,,,,,,,
4060,9,7,2013,Dgiard,,,,,17,I8,3,2,i,10,,,,,,,,,,,,,,,,,
4061,9,7,2013,Dgiard,,,,,17,I8,3,2,f,75,,,,,,,,,,,,,,,,,
4062,9,7,2013,Dgiard,,,,,17,I8,3,2,i,18,,,,,,,,,,,,,,,,,
4063,9,7,2013,Dgiard,,,,,17,I8,3,3,m,31,,,,,,,,,,,,,,,,,
4064,9,7,2013,Dgiard,,,,,17,I8,3,3,f,30,,,,,,,,,,,,,,,,,
4065,9,7,2013,Dgiard,,,,,17,I8,3,3,i,12,,,,,,,,,,,,,,,,,
4066,9,7,2013,Dgiard,,,,,17,I8,3,3,f,23,,,,,,,,,,,,,,,,,
4067,9,7,2013,Dgiard,,,,,17,I8,3,3,f,45,,,,,,,,,,,,,,,,,
4068,9,7,2013,Dgiard,,,,,17,I8,3,3,i,12,,,,,,,,,,,,,,,,,
4069,9,7,2013,Dgiard,,,,,17,I8,3,3,i,14,,,,,,,,,,,,,,,,,
4070,9,7,2013,Dgiard,,,,,17,I8,3,3,m,26,,,,,,,,,,,,,,,,,
4071,9,7,2013,Dgiard,,,,,17,I8,3,4,i,12,,,,,,,,,,,,,,,,,
4072,9,7,2013,Dgiard,,,,,17,I8,3,4,m,68,,,,,,,,,,,,,,,,,
4073,9,7,2013,Dgiard,,,,,17,I8,3,4,m,127,,,,,,,,,,,,,,,,,
4074,9,7,2013,Dgiard,,,,,17,I8,3,4,f,48,,,,,,,,,,,,,,,,,
4075,9,7,2013,Dgiard,,,,,17,I8,3,4,f,52,,,,,,,,,,,,,,,,,
4076,9,7,2013,Dgiard,,,,,17,I8,3,4,m,26,,,,,,,,,,,,,,,,,
4077,9,7,2013,Dgiard,,,,,17,I8,3,4,f,33,,,,,,,,,,,,,,,,,
4078,9,7,2013,Dgiard,,,,,17,I8,3,4,i,12,,,,,,,,,,,,,,,,,
4079,9,7,2013,Dgiard,,,,,17,I8,3,4,i,16,,,,,,,,,,,,,,,,,
4080,9,7,2013,Dgiard,,,,,17,I8,3,4,f,52,,,,,,,,,,,,,,,,,
4081,9,7,2013,Dgiard,,,,,17,I8,3,5,m,25,,,,,,,,,,,,,,,,,
4082,9,7,2013,Dgiard,,,,,17,I8,3,5,f,23,,,,,,,,,,,,,,,,,
4083,9,7,2013,Dgiard,,,,,17,I8,3,5,i,14,,,,,,,,,,,,,,,,,
4084,9,7,2013,Dgiard,,,,,17,I8,3,5,i,16,,,,,,,,,,,,,,,,,
4085,9,7,2013,Dgiard,,,,,17,I8,3,5,i,18,,,,,,,,,,,,,,,,,
4086,9,7,2013,Dgiard,,,,,17,I8,3,5,i,15,,,,,,,,,,,,,,,,,
4087,9,7,2013,Dgiard,,,,,17,I8,3,5,m,29,,,,,,,,,,,,,,,,,
4088,9,7,2013,Dgiard,,,,,17,I8,3,5,f,50,,,,,,,,,,,,,,,,,
4089,9,7,2013,Dgiard,,,,,17,I8,3,5,f,40,,,,,,,,,,,,,,,,,
4090,9,7,2013,Dgiard,,,,,17,I8,3,5,f,28,,,,,,,,,,,,,,,,,
4091,9,7,2013,Dgiard,,,,,17,I8,3,5,i,14,,,,,,,,,,,,,,,,,
4092,9,7,2013,Dgiard,,,,,17,I8,3,6,f,50,,,,,,,,,,,,,,,,,
4093,9,7,2013,Dgiard,,,,,17,I8,3,6,i,15,,,,,,,,,,,,,,,,,
4094,9,7,2013,Dgiard,,,,,17,I8,3,6,f,62,,,,,,,,,,,,,,,,,
4095,9,7,2013,Dgiard,,,,,17,I8,3,6,f,28,,,,,,,,,,,,,,,,,
4096,9,7,2013,Dgiard,,,,,17,I8,3,6,m,117,,,,,,,,,,,,,,,,,
4097,9,7,2013,Dgiard,,,,,17,I8,3,6,f,78,,,,,,,,,,,,,,,,,
4098,9,7,2013,Dgiard,,,,,17,I8,3,6,m,42,,,,,,,,,,,,,,,,,
4099,9,7,2013,Dgiard,,,,,17,I8,3,6,f,40,,,,,,,,,,,,,,,,,
4100,9,7,2013,Dgiard,,,,,17,I8,3,7,m,20,,,,,,,,,,,,,,,,,
4101,9,7,2013,Dgiard,,,,,17,I8,3,7,f,51,,,,,,,,,,,,,,,,,
4102,9,7,2013,Dgiard,,,,,17,I8,3,7,f,27,,,,,,,,,,,,,,,,,
4103,9,7,2013,Dgiard,,,,,17,I8,3,7,m,27,,,,,,,,,,,,,,,,,
4104,9,7,2013,Dgiard,,,,,17,I8,3,7,f,72,,,,,,,,,,,,,,,,,
4105,9,7,2013,Dgiard,,,,,17,I8,3,7,f,66,,,,,,,,,,,,,,,,,
4106,9,7,2013,Dgiard,,,,,17,I8,3,7,m,55,,,,,,,,,,,,,,,,,
4107,9,7,2013,Dgiard,,,,,17,I8,3,7,m,48,,,,,,,,,,,,,,,,,
4108,9,7,2013,Dgiard,,,,,17,I8,3,8,m,46,,,,,,,,,,,,,,,,,
4109,9,7,2013,Dgiard,,,,,17,I8,3,8,i,12,,,,,,,,,,,,,,,,,
4110,9,7,2013,Dgiard,,,,,17,I8,3,8,f,75,,,,,,,,,,,,,,,,,
4111,9,7,2013,Dgiard,,,,,17,I8,3,8,f,79,,,,,,,,,,,,,,,,,
4112,9,7,2013,Dgiard,,,,,17,I8,3,8,m,23,,,,,,,,,,,,,,,,,
4113,9,7,2013,Dgiard,,,,,17,I8,3,8,m,25,,,,,,,,,,,,,,,,,
4114,9,7,2013,Dgiard,,,,,17,I8,3,8,f,55,,,,,,,,,,,,,,,,,
4115,9,7,2013,Dgiard,,,,,17,I8,3,8,m,30,,,,,,,,,,,,,,,,,
4116,9,7,2013,Dgiard,,,,,17,I8,3,9,m,35,,,,,,,,,,,,,,,,,
4117,9,7,2013,Dgiard,,,,,17,I8,3,9,f,77,,,,,,,,,,,,,,,,,
4118,9,7,2013,Dgiard,,,,,17,I8,3,9,m,39,,,,,,,,,,,,,,,,,
4119,9,7,2013,Dgiard,,,,,17,I8,3,9,f,39,,,,,,,,,,,,,,,,,
4120,9,7,2013,Dgiard,,,,,17,I8,3,9,m,48,,,,,,,,,,,,,,,,,
4121,9,7,2013,Dgiard,,,,,17,I8,3,9,i,19,,,,,,,,,,,,,,,,,
4122,9,7,2013,Dgiard,,,,,17,I8,3,9,m,30,,,,,,,,,,,,,,,,,
4123,9,7,2013,Dgiard,,,,,17,I8,3,9,m,59,,,,,,,,,,,,,,,,,
4124,9,7,2013,Dgiard,,,,,17,I8,3,9,m,23,,,,,,,,,,,,,,,,,
4125,9,7,2013,Dgiard,,,,,17,I8,3,10,f,47,,,,,,,,,,,,,,,,,
4126,9,7,2013,Dgiard,,,,,17,I8,3,10,f,60,,,,,,,,,,,,,,,,,
4127,9,7,2013,Dgiard,,,,,17,I8,3,10,m,42,,,,,,,,,,,,,,,,,
4128,9,7,2013,Dgiard,,,,,17,I8,3,10,f,31,,,,,,,,,,,,,,,,,
4129,9,7,2013,Dgiard,,,,,17,I8,3,10,m,66,,,,,,,,,,,,,,,,,
4130,9,7,2013,Dgiard,,,,,17,I8,3,11,i,16,,,,,,,,,,,,,,,,,
4131,9,7,2013,Dgiard,,,,,17,I8,3,11,i,15,,,,,,,,,,,,,,,,,
4132,9,7,2013,Dgiard,,,,,17,I8,3,11,i,11,,,,,,,,,,,,,,,,,
4133,9,7,2013,Dgiard,,,,,17,I8,3,11,i,13,,,,,,,,,,,,,,,,,
4134,9,7,2013,Dgiard,,,,,17,I8,3,11,m,20,,,,,,,,,,,,,,,,,
4135,9,7,2013,Dgiard,,,,,17,I8,3,11,f,30,,,,,,,,,,,,,,,,,
4136,9,7,2013,Dgiard,,,,,17,I8,3,11,f,38,,,,,,,,,,,,,,,,,
4137,9,7,2013,Dgiard,,,,,17,I8,3,11,i,16,,,,,,,,,,,,,,,,,
4138,9,7,2013,Dgiard,,,,,17,I8,3,11,i,15,,,,,,,,,,,,,,,,,
4139,9,7,2013,Dgiard,,,,,17,I8,3,12,m,45,,,,,,,,,,,,,,,,,
4140,9,7,2013,Dgiard,,,,,17,I8,3,12,m,54,,,,,,,,,,,,,,,,,
4141,9,7,2013,Dgiard,,,,,17,I8,3,12,i,13,,,,,,,,,,,,,,,,,
4142,9,7,2013,Dgiard,,,,,17,I8,3,12,i,17,,,,,,,,,,,,,,,,,
4143,9,7,2013,Dgiard,,,,,17,I8,3,12,m,20,,,,,,,,,,,,,,,,,
4144,9,7,2013,Dgiard,,,,,17,I8,3,12,m,57,,,,,,,,,,,,,,,,,
4145,9,7,2013,Dgiard,,,,,17,I8,3,12,m,22,,,,,,,,,,,,,,,,,
4146,9,7,2013,Dgiard,,,,,17,I8,3,12,m,38,,,,,,,,,,,,,,,,,
4147,9,7,2013,Dgiard,,,,,17,I8,3,12,i,15,,,,,,,,,,,,,,,,,
4148,9,7,2013,Dgiard,,,,,17,I8,3,12,m,29,,,,,,,,,,,,,,,,,
4149,9,7,2013,Dgiard,,,,,17,I8,3,12,f,23,,,,,,,,,,,,,,,,,
4150,9,7,2013,Dgiard,,,,,17,I8,3,12,i,18,,,,,,,,,,,,,,,,,
4151,9,7,2013,Dgiard,,,,,17,I8,3,13,f,26,,,,,,,,,,,,,,,,,
4152,9,7,2013,Dgiard,,,,,17,I8,3,13,f,57,,,,,,,,,,,,,,,,,
4153,9,7,2013,Dgiard,,,,,17,I8,3,13,m,43,,,,,,,,,,,,,,,,,
4154,9,7,2013,Dgiard,,,,,17,I8,3,13,f,27,,,,,,,,,,,,,,,,,
4155,9,7,2013,Dgiard,,,,,17,I8,3,13,m,35,,,,,,,,,,,,,,,,,
4156,9,7,2013,Dgiard,,,,,17,I8,3,13,m,26,,,,,,,,,,,,,,,,,
4157,9,7,2013,Dgiard,,,,,17,I8,3,13,m,40,,,,,,,,,,,,,,,,,
4158,9,7,2013,Dgiard,,,,,17,I8,3,14,i,15,,,,,,,,,,,,,,,,,
4159,9,7,2013,Dgiard,,,,,17,I8,3,14,f,25,,,,,,,,,,,,,,,,,
4160,9,7,2013,Dgiard,,,,,17,I8,3,14,f,23,,,,,,,,,,,,,,,,,
4161,9,7,2013,Dgiard,,,,,17,I8,3,14,m,24,,,,,,,,,,,,,,,,,
4162,9,7,2013,Dgiard,,,,,17,I8,3,14,f,23,,,,,,,,,,,,,,,,,
4163,9,7,2013,Dgiard,,,,,17,I8,3,14,m,39,,,,,,,,,,,,,,,,,
4164,9,7,2013,Dgiard,,,,,17,I8,3,14,m,35,,,,,,,,,,,,,,,,,
4165,9,7,2013,Dgiard,,,,,17,I8,3,14,i,13,,,,,,,,,,,,,,,,,
4166,9,7,2013,Dgiard,,,,,17,I8,3,14,i,14,,,,,,,,,,,,,,,,,
4167,9,7,2013,Dgiard,,,,,17,I8,3,14,i,19,,,,,,,,,,,,,,,,,
4168,9,7,2013,Dgiard,,,,,17,I8,3,14,i,15,,,,,,,,,,,,,,,,,
4169,9,7,2013,Dgiard,,,,,17,I8,3,15,m,24,,,,,,,,,,,,,,,,,
4170,9,7,2013,Dgiard,,,,,17,I8,3,15,m,22,,,,,,,,,,,,,,,,,
4171,9,7,2013,Dgiard,,,,,17,I8,3,15,f,55,,,,,,,,,,,,,,,,,
4172,9,7,2013,Dgiard,,,,,17,I8,3,15,i,18,,,,,,,,,,,,,,,,,
4173,9,7,2013,Dgiard,,,,,17,I8,3,15,f,27,,,,,,,,,,,,,,,,,
4174,9,7,2013,Dgiard,,,,,17,I8,3,15,m,58,,,,,,,,,,,,,,,,,
4175,9,7,2013,Dgiard,,,,,17,I8,3,15,i,14,,,,,,,,,,,,,,,,,
4176,9,7,2013,Dgiard,,,,,17,I8,3,15,m,40,,,,,,,,,,,,,,,,,
4177,9,7,2013,Dgiard,,,,,17,I8,3,15,i,15,,,,,,,,,,,,,,,,,
4178,9,7,2013,Dgiard,,,,,17,I8,3,16,i,15,,,,,,,,,,,,,,,,,
4179,9,7,2013,Dgiard,,,,,17,I8,3,16,i,15,,,,,,,,,,,,,,,,,
4180,9,7,2013,Dgiard,,,,,17,I8,3,16,f,20,,,,,,,,,,,,,,,,,
4181,9,7,2013,Dgiard,,,,,17,I8,3,16,m,23,,,,,,,,,,,,,,,,,
4182,9,7,2013,Dgiard,,,,,17,I8,3,16,m,29,,,,,,,,,,,,,,,,,
4183,9,7,2013,Dgiard,,,,,17,I8,3,16,i,17,,,,,,,,,,,,,,,,,
4184,9,7,2013,Dgiard,,,,,17,I8,3,17,m,40,,,,,,,,,,,,,,,,,
4185,9,7,2013,Dgiard,,,,,17,I8,3,17,m,26,,,,,,,,,,,,,,,,,
4186,9,7,2013,Dgiard,,,,,17,I8,3,17,f,23,,,,,,,,,,,,,,,,,
4187,9,7,2013,Dgiard,,,,,17,I8,3,17,f,65,,,,,,,,,,,,,,,,,
4188,9,7,2013,Dgiard,,,,,17,I8,3,17,b1,80,,,,,,,,,,,,,,,,,
4189,9,7,2013,Dgiard,,,,,17,I8,3,17,f,25,,,,,,,,,,,,,,,,,
4190,9,7,2013,Dgiard,,,,,17,I8,3,17,i,15,,,,,,,,,,,,,,,,,
4191,9,7,2013,Dgiard,,,,,17,I8,3,17,i,18,,,,,,,,,,,,,,,,,
4192,9,7,2013,Dgiard,,,,,17,I8,3,17,i,16,,,,,,,,,,,,,,,,,
4193,9,7,2013,Dgiard,,,,,17,I8,3,17,m,25,,,,,,,,,,,,,,,,,
4194,9,7,2013,Dgiard,,,,,17,I8,3,17,i,8,,,,,,,,,,,,,,,,,
4195,9,7,2013,Dgiard,,,,,17,I8,3,17,i,11,,,,,,,,,,,,,,,,,
4196,9,7,2013,Dgiard,,,,,17,I8,3,17,i,14,,,,,,,,,,,,,,,,,
4197,9,7,2013,Dgiard,,,,,17,I8,3,18,f,43,,,,,,,,,,,,,,,,,
4198,9,7,2013,Dgiard,,,,,17,I8,3,18,i,15,,,,,,,,,,,,,,,,,
4199,9,7,2013,Dgiard,,,,,17,I8,3,18,i,17,,,,,,,,,,,,,,,,,
4200,9,7,2013,Dgiard,,,,,17,I8,3,18,f,65,,,,,,,,,,,,,,,,,
4201,9,7,2013,Dgiard,,,,,17,I8,3,18,m,44,,,,,,,,,,,,,,,,,
4202,9,7,2013,Dgiard,,,,,17,I8,3,18,m,24,,,,,,,,,,,,,,,,,
4203,9,7,2013,Dgiard,,,,,17,I8,3,18,i,13,,,,,,,,,,,,,,,,,
4204,9,7,2013,Dgiard,,,,,17,I8,3,18,m,22,,,,,,,,,,,,,,,,,
4205,9,7,2013,Dgiard,,,,,17,I8,3,18,f,25,,,,,,,,,,,,,,,,,
4206,9,7,2013,Dgiard,,,,,17,I8,3,19,m,27,,,,,,,,,,,,,,,,,
4207,9,7,2013,Dgiard,,,,,17,I8,3,19,f,36,,,,,,,,,,,,,,,,,
4208,9,7,2013,Dgiard,,,,,17,I8,3,19,i,12,,,,,,,,,,,,,,,,,
4209,9,7,2013,Dgiard,,,,,17,I8,3,19,i,11,,,,,,,,,,,,,,,,,
4210,9,7,2013,Dgiard,,,,,17,I8,3,19,m,22,,,,,,,,,,,,,,,,,
4211,9,7,2013,Dgiard,,,,,17,I8,3,19,f,52,,,,,,,,,,,,,,,,,
4212,9,7,2013,Dgiard,,,,,17,I8,3,19,f,30,,,,,,,,,,,,,,,,,
4213,9,7,2013,Dgiard,,,,,17,I8,3,19,f,23,,,,,,,,,,,,,,,,,
4214,9,7,2013,Dgiard,,,,,17,I8,3,20,i,15,,,,,,,,,,,,,,,,,
4215,9,7,2013,Dgiard,,,,,17,I8,3,20,f,25,,,,,,,,,,,,,,,,,
4216,9,7,2013,Dgiard,,,,,17,I8,3,20,m,23,,,,,,,,,,,,,,,,,
4217,9,7,2013,Dgiard,,,,,17,I8,3,20,f,25,,,,,,,,,,,,,,,,,
4218,9,7,2013,Dgiard,,,,,17,I8,3,20,f,22,,,,,,,,,,,,,,,,,
4219,9,7,2013,Dgiard,,,,,17,I8,3,20,f,71,,,,,,,,,,,,,,,,,
4220,9,7,2013,Dgiard,,,,,17,I8,3,20,i,15,,,,,,,,,,,,,,,,,
4221,9,7,2013,Dgiard,,,,,17,I8,3,20,m,26,,,,,,,,,,,,,,,,,
4222,9,7,2013,Gpaulin,,,,,17,I8,3,1,f,64,,,,,,,,,,,,,,,,,
4223,9,7,2013,Gpaulin,,,,,17,I8,3,1,f,30,,,,,,,,,,,,,,,,,
4224,9,7,2013,Gpaulin,,,,,17,I8,3,1,i,15,,,,,,,,,,,,,,,,,
4225,9,7,2013,Gpaulin,,,,,17,I8,3,1,i,16,,,,,,,,,,,,,,,,,
4226,9,7,2013,Gpaulin,,,,,17,I8,3,1,f,40,,,,,,,,,,,,,,,,,
4227,9,7,2013,Gpaulin,,,,,17,I8,3,2,f,25,,,,,,,,,,,,,,,,,
4228,9,7,2013,Gpaulin,,,,,17,I8,3,2,i,15,,,,,,,,,,,,,,,,,
4229,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,70,,,,,,,,,,,,,,,,,
4230,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,24,,,,,,,,,,,,,,,,,
4231,9,7,2013,Gpaulin,,,,,17,I8,3,2,i,16,,,,,,,,,,,,,,,,,
4232,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,22,,,,,,,,,,,,,,,,,
4233,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,25,,,,,,,,,,,,,,,,,
4234,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,39,,,,,,,,,,,,,,,,,
4235,9,7,2013,Gpaulin,,,,,17,I8,3,2,i,18,,,,,,,,,,,,,,,,,
4236,9,7,2013,Gpaulin,,,,,17,I8,3,2,i,13,,,,,,,,,,,,,,,,,
4237,9,7,2013,Gpaulin,,,,,17,I8,3,2,m,26,,,,,,,,,,,,,,,,,
4238,9,7,2013,Gpaulin,,,,,17,I8,3,3,i,15,,,,,,,,,,,,,,,,,
4239,9,7,2013,Gpaulin,,,,,17,I8,3,3,i,17,,,,,,,,,,,,,,,,,
4240,9,7,2013,Gpaulin,,,,,17,I8,3,3,m,28,,,,,,,,,,,,,,,,,
4241,9,7,2013,Gpaulin,,,,,17,I8,3,3,m,36,,,,,,,,,,,,,,,,,
4242,9,7,2013,Gpaulin,,,,,17,I8,3,3,m,29,,,,,,,,,,,,,,,,,
4243,9,7,2013,Gpaulin,,,,,17,I8,3,3,m,25,,,,,,,,,,,,,,,,,
4244,9,7,2013,Gpaulin,,,,,17,I8,3,3,m,22,,,,,,,,,,,,,,,,,
4245,9,7,2013,Gpaulin,,,,,17,I8,3,3,i,16,,,,,,,,,,,,,,,,,
4246,9,7,2013,Gpaulin,,,,,17,I8,3,4,m,28,,,,,,,,,,,,,,,,,
4247,9,7,2013,Gpaulin,,,,,17,I8,3,4,m,30,,,,,,,,,,,,,,,,,
4248,9,7,2013,Gpaulin,,,,,17,I8,3,4,m,25,,,,,,,,,,,,,,,,,
4249,9,7,2013,Gpaulin,,,,,17,I8,3,4,i,19,,,,,,,,,,,,,,,,,
4250,9,7,2013,Gpaulin,,,,,17,I8,3,4,i,16,,,,,,,,,,,,,,,,,
4251,9,7,2013,Gpaulin,,,,,17,I8,3,4,f,35,,,,,,,,,,,,,,,,,
4252,9,7,2013,Gpaulin,,,,,17,I8,3,4,i,17,,,,,,,,,,,,,,,,,
4253,9,7,2013,Gpaulin,,,,,17,I8,3,5,m,85,,,,,,,,,,,,,,,,,
4254,9,7,2013,Gpaulin,,,,,17,I8,3,5,i,15,,,,,,,,,,,,,,,,,
4255,9,7,2013,Gpaulin,,,,,17,I8,3,5,i,16,,,,,,,,,,,,,,,,,
4256,9,7,2013,Gpaulin,,,,,17,I8,3,5,m,74,,,,,,,,,,,,,,,,,
4257,9,7,2013,Gpaulin,,,,,17,I8,3,5,m,40,,,,,,,,,,,,,,,,,
4258,9,7,2013,Gpaulin,,,,,17,I8,3,5,f,28,,,,,,,,,,,,,,,,,
4259,9,7,2013,Gpaulin,,,,,17,I8,3,5,f,33,,,,,,,,,,,,,,,,,
4260,9,7,2013,Gpaulin,,,,,17,I8,3,5,f,60,,,,,,,,,,,,,,,,,
4261,9,7,2013,Gpaulin,,,,,17,I8,3,5,f,23,,,,,,,,,,,,,,,,,
4262,9,7,2013,Gpaulin,,,,,17,I8,3,5,i,18,,,,,,,,,,,,,,,,,
4263,9,7,2013,Gpaulin,,,,,17,I8,3,6,m,22,,,,,,,,,,,,,,,,,
4264,9,7,2013,Gpaulin,,,,,17,I8,3,6,f,24,,,,,,,,,,,,,,,,,
4265,9,7,2013,Gpaulin,,,,,17,I8,3,6,f,40,,,,,,,,,,,,,,,,,
4266,9,7,2013,Gpaulin,,,,,17,I8,3,6,i,13,,,,,,,,,,,,,,,,,
4267,9,7,2013,Gpaulin,,,,,17,I8,3,6,f,52,,,,,,,,,,,,,,,,,
4268,9,7,2013,Gpaulin,,,,,17,I8,3,6,f,64,,,,,,,,,,,,,,,,,
4269,9,7,2013,Gpaulin,,,,,17,I8,3,6,i,17,,,,,,,,,,,,,,,,,
4270,9,7,2013,Gpaulin,,,,,17,I8,3,6,f,31,,,,,,,,,,,,,,,,,
4271,9,7,2013,Gpaulin,,,,,17,I8,3,6,i,18,,,,,,,,,,,,,,,,,
